facilityid,facilityname,reportperiod,vocs,unitsofvocs,tsp,unitsoftsp,sox,unitsofsox,nox,unitsofnox,status,toluene,unitsoftoluene,xylene,unitsofxylene,benzene,unitsofbenzene,ethylbenzene,unitsofethylbenzene,styrene,unitsofstyrene,methylenechloride,unitsofmethylenechloride,11dichloroethane,unitsof11dichloroethane,12dichloroethane,unitsof12dichloroethane,chloroform,unitsofchloroform,111trichloroethane,unitsof111trichloroethane,carbontetrachloride,unitsofcarbontetrachloride,trichloroethylene,unitsoftrichloroethylene,tetrachloroethylene,unitsoftetrachloroethylene,heavymetal,unitsofheavymetal,dioxin,unitsofdioxin
X0402243,興周造船廠,2022年第1季,0,公噸,0,公噸,0,公噸,0,公噸,完成核算,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,"g I-TEQ"
X0402038,澎興造船廠,2022年第1季,0,公噸,0,公噸,0,公噸,0,公噸,完成核算,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,"g I-TEQ"
X0402010,昇億船舶工業股份有限公司,2022年第1季,0.008,公噸,0,公噸,0,公噸,0,公噸,完成核算,0,公噸,0.008,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,"g I-TEQ"
X0401942,豐國大飯店有限公司,2022年第1季,0,公噸,0.004,公噸,0,公噸,0.011,公噸,完成核算,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,"g I-TEQ"
X0401933,和田大飯店,2022年第1季,0,公噸,0.002,公噸,0,公噸,0.006,公噸,完成核算,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,"g I-TEQ"
X0401906,中鼎豆類食品工廠,2022年第1季,0,公噸,0.005,公噸,0,公噸,0.013,公噸,完成核算,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,"g I-TEQ"
X0401862,寰一實業有限公司,2022年第1季,0,公噸,0.024,公噸,0.239,公噸,0.166,公噸,完成核算,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,"g I-TEQ"
X0401755,和興大飯店,2022年第1季,0,公噸,0.001,公噸,0,公噸,0.002,公噸,完成核算,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,"g I-TEQ"
W0803255,發福車行,2022年第1季,0,公噸,0,公噸,0,公噸,0,公噸,完成核算,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,"g I-TEQ"
X0401719,勝國大飯店股份有限公司,2022年第1季,0,公噸,0.004,公噸,0.036,公噸,0.025,公噸,完成核算,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,"g I-TEQ"
W0803264,開利汽車保養廠,2022年第1季,0,公噸,0,公噸,0,公噸,0,公噸,完成核算,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,"g I-TEQ"
X0401675,澎湖國軍英雄館,2022年第1季,0,公噸,0.001,公噸,0,公噸,0.003,公噸,完成核算,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,"g I-TEQ"
X0401657,澎湖縣馬公市中興國民小學,2022年第1季,0,公噸,0.001,公噸,0,公噸,0.003,公噸,完成核算,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,"g I-TEQ"
X0401639,澎湖縣馬公市中正國民小學,2022年第1季,0,公噸,0.001,公噸,0,公噸,0.003,公噸,完成核算,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,"g I-TEQ"
X0401611,長春大飯店股份有限公司,2022年第1季,0,公噸,0.001,公噸,0,公噸,0.002,公噸,完成核算,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,"g I-TEQ"
X0401586,台灣電力股份有限公司澎湖區營業處虎井發電廠,2022年第1季,0.005,公噸,0.454,公噸,0.001,公噸,5.845,公噸,完成核算,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,"g I-TEQ"
X0401577,華勇預拌混凝土有限公司,2022年第1季,0,公噸,0.298,公噸,0,公噸,0,公噸,完成核算,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,"g I-TEQ"
X0401559,龍峰預拌混凝土有限公司,2022年第1季,0,公噸,0.075,公噸,0,公噸,0,公噸,完成核算,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,"g I-TEQ"
X0400132,寶華大飯店股份有限公司,2022年第1季,0,公噸,0.003,公噸,0,公噸,0.007,公噸,完成核算,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,"g I-TEQ"
W0804707,東丕營造股份有限公司烈嶼端預拌混凝土廠,2022年第1季,0,公噸,0.024,公噸,0,公噸,0,公噸,完成核算,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,"g I-TEQ"
W0804065,華邦企業社,2022年第1季,0.002,公噸,0,公噸,0,公噸,0,公噸,完成核算,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,"g I-TEQ"
X0405164,豐谷大飯店有限公司,2022年第1季,0,公噸,0.003,公噸,0,公噸,0.009,公噸,完成核算,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,"g I-TEQ"
X0401728,佳期企業股份有限公司,2022年第1季,0,公噸,0.002,公噸,0,公噸,0.006,公噸,完成核算,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,"g I-TEQ"
U91A3726,銓順洗衣有限公司(二廠),2022年第1季,0,公噸,0.024,公噸,0.09,公噸,0.314,公噸,完成核算,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,"g I-TEQ"
U91A7095,奇萊大飯店,2022年第1季,0,公噸,0.001,公噸,0,公噸,0.002,公噸,完成核算,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,"g I-TEQ"
U91A7075,法務部矯正署花蓮看守所,2022年第1季,0,公噸,0.009,公噸,0.001,公噸,0.032,公噸,完成核算,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,"g I-TEQ"
U91A7035,鑫囍企業股份有限公司,2022年第1季,0,公噸,0,公噸,0,公噸,0.001,公噸,完成核算,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,"g I-TEQ"
U91A7025,國立花蓮高級工業職業學校,2022年第1季,0,公噸,0.001,公噸,0,公噸,0.002,公噸,完成核算,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,"g I-TEQ"
U91A7005,夏日泳訓企業,2022年第1季,0,公噸,0.003,公噸,0.011,公噸,0.04,公噸,完成核算,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,"g I-TEQ"
U91A6988,花蓮縣花蓮市明廉國民小學,2022年第1季,0,公噸,0.001,公噸,0,公噸,0.002,公噸,完成核算,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,"g I-TEQ"
U91A6978,花蓮縣吉安鄉北昌國民小學,2022年第1季,0,公噸,0.002,公噸,0,公噸,0.005,公噸,完成核算,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,"g I-TEQ"
U91A6968,花蓮縣花蓮市明義國民小學,2022年第1季,0,公噸,0.002,公噸,0,公噸,0.005,公噸,完成核算,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,"g I-TEQ"
U91A6958,花蓮縣私立海星國民小學,2022年第1季,0,公噸,0,公噸,0,公噸,0.005,公噸,完成核算,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,"g I-TEQ"
U91A6928,提拉米蘇精緻蛋糕,2022年第1季,0,公噸,0.001,公噸,0.002,公噸,0.026,公噸,完成核算,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,"g I-TEQ"
U91A6859,臻匯饌有限公司,2022年第1季,0,公噸,0.001,公噸,0,公噸,0.002,公噸,完成核算,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,"g I-TEQ"
U9300227,臺北榮民總醫院玉里分院,2022年第1季,0,公噸,0.029,公噸,0.001,公噸,0.082,公噸,完成核算,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,"g I-TEQ"
U91A5158,金壽砂石股份有限公司,2022年第1季,0,公噸,2.616,公噸,0,公噸,0,公噸,完成核算,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,"g I-TEQ"
U91A7560,東源花蓮慈聖宮,2022年第1季,0,公噸,0,公噸,0,公噸,0,公噸,完成核算,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,"g I-TEQ"
U91A3469,德久食品有限公司,2022年第1季,0,公噸,0.005,公噸,0,公噸,0.013,公噸,完成核算,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,"g I-TEQ"
U91A2867,香又香餐盒食品有限公司,2022年第1季,0,公噸,0.005,公噸,0,公噸,0.014,公噸,完成核算,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,"g I-TEQ"
U91A2025,永發屠宰場,2022年第1季,0,公噸,0.001,公噸,0,公噸,0.004,公噸,完成核算,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,"g I-TEQ"
U91A1899,小旅行迷你旅店,2022年第1季,0,公噸,0.002,公噸,0,公噸,0.005,公噸,完成核算,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,"g I-TEQ"
U91A1235,新味醬油食品工廠,2022年第1季,0,公噸,0.001,公噸,0,公噸,0.003,公噸,完成核算,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,"g I-TEQ"
U91A1077,曾記(米麻)糬股份有限公司,2022年第1季,0,公噸,0.001,公噸,0,公噸,0.003,公噸,完成核算,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,"g I-TEQ"
U91A0732,台灣海洋深層水股份有限公司,2022年第1季,0,公噸,0.004,公噸,0.125,公噸,0.169,公噸,完成核算,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,"g I-TEQ"
U91A0514,景裕石業有限公司(花蓮港堆置場),2022年第1季,0,公噸,4.061,公噸,0,公噸,0,公噸,完成核算,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,"g I-TEQ"
U91A0445,維閣實業股份有限公司二廠,2022年第1季,3.146,公噸,0.001,公噸,0,公噸,0,公噸,完成核算,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,"g I-TEQ"
U9107735,中國青年救國團直屬臺灣省花蓮縣團務指導委員會,2022年第1季,0,公噸,0.002,公噸,0,公噸,0.005,公噸,完成核算,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,"g I-TEQ"
U9107691,旅路股份有限公司,2022年第1季,0,公噸,0.002,公噸,0,公噸,0.006,公噸,完成核算,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,"g I-TEQ"
U91A5306,貝宸企業社,2022年第1季,0,公噸,0.035,公噸,0.23,公噸,0.376,公噸,完成核算,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,"g I-TEQ"
U9200115,花蓮縣鳳榮地區農會食品加工廠,2022年第1季,0,公噸,0.004,公噸,0,公噸,0.012,公噸,完成核算,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,"g I-TEQ"
V7500857,台灣基督長老教會馬偕醫療財團法人台東馬偕紀念醫院,2022年第1季,0,公噸,0.047,公噸,0.305,公噸,0.168,公噸,完成核算,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,"g I-TEQ"
U92A0549,立順瀝青有限公司鳳林堆置場,2022年第1季,0,公噸,0.183,公噸,0,公噸,0,公噸,完成核算,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,"g I-TEQ"
U92A0480,花建實業有限公司(林榮堆置場),2022年第1季,0,公噸,2.704,公噸,0,公噸,0,公噸,完成核算,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,"g I-TEQ"
U92A0301,品青生物興業股份有限公司,2022年第1季,0,公噸,0,公噸,0,公噸,0,公噸,完成核算,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,"g I-TEQ"
U92A0123,立順砂石行,2022年第1季,0,公噸,0,公噸,0,公噸,0,公噸,完成核算,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,"g I-TEQ"
U92A0074,新光兆豐股份有限公司花蓮分公司,2022年第1季,0,公噸,0.017,公噸,0,公噸,0.048,公噸,完成核算,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,"g I-TEQ"
U92A0024,立得砂石股份有限公司,2022年第1季,0,公噸,4.031,公噸,0,公噸,0,公噸,完成核算,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,"g I-TEQ"
U9290002,花蓮縣醫師公會,2022年第1季,0.075,公噸,0.06,公噸,0.207,公噸,0.262,公噸,完成核算,0.001,公噸,0.002,公噸,0.002,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0.001,"g I-TEQ"
U9203250,金品醬園,2022年第1季,0,公噸,0.002,公噸,0,公噸,0.006,公噸,完成核算,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,"g I-TEQ"
U9203214,花蓮縣中區區域性垃圾衛生掩埋場,2022年第1季,0,公噸,0.089,公噸,0,公噸,0,公噸,完成核算,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,"g I-TEQ"
U9200311,花建實業有限公司,2022年第1季,0,公噸,1.113,公噸,0,公噸,0,公噸,完成核算,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,"g I-TEQ"
U91A7124,采盈股份有限公司,2022年第1季,0,公噸,0.005,公噸,0,公噸,0.014,公噸,完成核算,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,"g I-TEQ"
U9200124,臺北榮民總醫院鳳林分院,2022年第1季,0,公噸,0.002,公噸,0,公噸,0.006,公噸,完成核算,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,"g I-TEQ"
U91A7302,亞博企業社(花蓮港區堆置場),2022年第1季,0,公噸,3.475,公噸,0,公噸,0,公噸,完成核算,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,"g I-TEQ"
U91A9625,快來洗洗衣店,2022年第1季,0,公噸,0.014,公噸,0.138,公噸,0.096,公噸,完成核算,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,"g I-TEQ"
U91A9437,煙牧大飯店有限公司花蓮分公司,2022年第1季,0,公噸,0.005,公噸,0,公噸,0.015,公噸,完成核算,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,"g I-TEQ"
U91A9417,宗泰食品股份有限公司豆沙廠,2022年第1季,0,公噸,0,公噸,0,公噸,0,公噸,完成核算,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,"g I-TEQ"
U91A9407,嘉庭洗淨商號,2022年第1季,0,公噸,0.015,公噸,0.057,公噸,0.198,公噸,完成核算,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,"g I-TEQ"
U91A8964,同心農畜牧環保生技有限公司,2022年第1季,0,公噸,0.245,公噸,0,公噸,0,公噸,完成核算,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,"g I-TEQ"
U91A8647,新花蓮石材股份有限公司,2022年第1季,0,公噸,6.369,公噸,0,公噸,0,公噸,完成核算,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,"g I-TEQ"
U91A7827,麥田麵工坊,2022年第1季,0,公噸,0,公噸,0,公噸,0,公噸,完成核算,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,"g I-TEQ"
U91A7768,花蓮警光會館,2022年第1季,0,公噸,0.002,公噸,0,公噸,0.005,公噸,完成核算,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,"g I-TEQ"
U91A7748,華王御膳,2022年第1季,0,公噸,0.011,公噸,0,公噸,0.031,公噸,完成核算,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,"g I-TEQ"
U91A7699,財團法人臺灣省花蓮縣花蓮港天宮,2022年第1季,0,公噸,0.002,公噸,0,公噸,0.006,公噸,完成核算,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,"g I-TEQ"
U9106498,晉瑜企業股份有限公司花蓮研磨廠,2022年第1季,0,公噸,0.625,公噸,0.073,公噸,0.909,公噸,完成核算,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,"g I-TEQ"
U9200204,花蓮縣農產運銷股份有限公司,2022年第1季,0,公噸,0.021,公噸,0,公噸,0.06,公噸,完成核算,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,"g I-TEQ"
U0190458,嘉盛建材有限公司,2022年第1季,0,公噸,0.366,公噸,0,公噸,0,公噸,完成核算,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,"g I-TEQ"
U9101028,亞東預拌混凝土股份有限公司美崙廠,2022年第1季,0,公噸,0.036,公噸,0,公噸,0,公噸,完成核算,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,"g I-TEQ"
U9101019,臺灣菸酒股份有限公司花蓮酒廠,2022年第1季,18.729,公噸,0.115,公噸,0.015,公噸,1.054,公噸,完成核算,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,"g I-TEQ"
U9100987,鳳勝實業股份有限公司花蓮廠,2022年第1季,0,公噸,0.106,公噸,0,公噸,0,公噸,完成核算,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,"g I-TEQ"
U9100978,台灣水泥股份有限公司花蓮廠,2022年第1季,0,公噸,0.001,公噸,0,公噸,0,公噸,完成核算,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,"g I-TEQ"
U9100469,否司脫洗染店,2022年第1季,0,公噸,0.013,公噸,0.05,公噸,0.174,公噸,完成核算,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,"g I-TEQ"
U0303133,三泰礦業股份有限公司-大元石礦,2022年第1季,0,公噸,0.003,公噸,0,公噸,0,公噸,完成核算,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,"g I-TEQ"
U0190707,宇曜股份有限公司,2022年第1季,0,公噸,0.298,公噸,0,公噸,0,公噸,完成核算,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,"g I-TEQ"
U0190645,昌拓土木包工業,2022年第1季,0,公噸,0.596,公噸,0,公噸,0,公噸,完成核算,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,"g I-TEQ"
U0190510,榮豐礦業股份有限公司-大濁水礦場,2022年第1季,0,公噸,0,公噸,0,公噸,0,公噸,完成核算,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,"g I-TEQ"
